order_item_id,order_id,product_id,quantity,subtotal
1070,25380,752,1,30.87
1071,14844,945,3,477.24
1072,30239,892,4,166.65
1073,47591,706,2,310.85
1074,47141,661,4,353.31
1075,16914,404,5,498.43
1076,22499,707,3,224.86
1077,13982,855,2,170.66
1078,713,417,2,169.72
1079,4406,882,4,343.02
1080,27676,745,1,400.4
1081,10860,632,3,145.1
1082,39371,15,4,435.38
1083,31959,303,2,222.79
1084,35158,15,4,119.0
1085,46161,572,1,62.72
1086,4380,316,1,307.41
1087,33312,781,2,462.29
1088,13937,974,4,367.07
1089,23078,488,5,420.85
1090,1908,374,1,260.48
1091,41973,796,4,93.87
1092,14244,491,3,413.61
1093,19458,49,1,101.02
1094,19732,344,3,249.48
1095,2670,201,3,72.54
1096,19322,675,5,405.51
1097,13765,530,3,449.16
1098,21818,576,1,104.64
1099,9710,586,4,404.71
1100,48589,107,1,30.21
1101,49490,742,1,97.97
1102,23597,845,4,380.34
1103,44214,152,1,54.82
1104,42168,443,4,180.82
1105,35526,980,5,215.2
1106,42465,236,3,172.1
1107,21943,741,3,431.59
1108,26297,912,4,431.75
1109,49270,498,5,361.36
1110,9008,144,5,204.66
1111,14502,522,3,374.75
1112,14718,542,5,171.28
1113,20833,315,1,443.43
1114,49414,643,5,159.3
1115,42226,254,1,486.89
1116,11271,860,5,31.56
1117,25232,922,5,332.78
1118,24377,697,4,156.54
1119,48615,698,4,431.51
1120,31891,859,1,448.53
1121,38765,476,4,304.85
1122,37080,670,3,123.12
1123,7220,739,5,62.32
1124,3887,680,3,11.62
1125,999,328,4,203.99
1126,26606,101,3,218.93
1127,32582,743,4,438.35
1128,30581,920,4,352.6
1129,7264,649,4,302.23
1130,18748,115,5,268.17
1131,45903,608,2,249.31
1132,27000,686,3,350.57
1133,4811,727,3,196.5
1134,32996,237,1,33.93
1135,47324,483,2,201.88
1136,31732,886,1,199.71
1137,36462,342,1,393.48
1138,21525,550,2,126.06
1139,38111,290,2,396.94
1140,33730,128,3,246.84
1141,49979,535,1,357.58
1142,33987,127,2,130.18
1143,24446,122,3,303.7
1144,41182,645,2,288.24
1145,22372,406,1,111.85
1146,26694,739,3,388.61
1147,17613,392,5,74.6
1148,40508,414,5,323.69
1149,35707,206,2,313.12
1150,36240,32,4,138.44
1151,28255,389,1,98.06
1152,46051,210,3,40.84
1153,35715,860,3,477.94
1154,14415,784,3,44.93
1155,5695,713,5,52.58
1156,9506,665,5,39.36
1157,40982,25,2,233.51
1158,31107,875,1,376.74
1159,8699,486,2,236.35
1160,38620,782,2,268.86
1161,13548,171,1,281.12
1162,7487,758,4,404.1
1163,45208,803,2,282.71
1164,33989,462,2,407.46
1165,2407,15,5,295.92
1166,43481,845,2,239.81
1167,33643,987,5,72.94
1168,33269,960,1,384.31
1169,9888,829,1,22.05
1170,2472,231,4,169.46
1171,33024,715,4,152.16
1172,47450,872,2,235.51
1173,1221,201,5,131.09
1174,49355,557,1,408.92
1175,17534,706,4,425.76
1176,30944,475,1,357.3
1177,8289,61,1,59.65
1178,34357,931,3,326.71
1179,15292,187,2,119.31
1180,25345,601,4,495.52
1181,17213,383,4,321.43
1182,34207,90,3,260.18
1183,44412,943,2,251.18
1184,15780,207,5,390.55
1185,5574,603,4,91.53
1186,34736,381,5,210.56
1187,33364,192,2,311.94
1188,40982,538,4,178.09
1189,15998,74,5,126.71
1190,24964,984,4,22.25
1191,32303,48,5,193.42
1192,3002,845,5,32.2
1193,42358,526,2,17.02
1194,23396,555,2,275.95
1195,31856,521,3,138.97
1196,42190,881,2,249.33
1197,20027,813,4,264.1
1198,4641,712,2,481.43
1199,41688,873,1,372.07
1200,5093,234,2,437.73
1201,11535,120,2,28.49
1202,28373,684,3,14.96
1203,16533,329,4,486.78
1204,44387,597,2,376.78
1205,21205,115,1,334.53
1206,26996,884,4,189.57
1207,43803,841,5,319.87
1208,39707,55,4,81.02
1209,13524,540,4,31.0
1210,15617,873,2,98.86
1211,33173,95,4,227.22
1212,16908,154,1,101.41
1213,40244,422,3,301.63
1214,22543,312,4,472.35
1215,4720,135,5,349.67
1216,39286,259,4,81.76
1217,7530,826,1,159.36
1218,5393,867,5,97.77
1219,16602,619,4,271.48
1220,43139,407,5,301.13
1221,754,425,3,441.53
1222,6979,581,2,170.35
1223,21802,671,5,453.7
1224,19839,706,3,318.53
1225,37676,632,5,13.32
1226,11421,846,5,480.71
1227,34213,628,3,440.44
1228,48209,906,4,392.38
1229,6345,562,1,380.01
1230,3653,4,2,406.73
1231,7888,584,4,56.54
1232,961,356,3,115.52
1233,31641,657,4,23.62
1234,25629,864,5,147.95
1235,2031,101,3,326.59
1236,49082,498,2,476.81
1237,1990,928,3,230.56
1238,12612,184,5,54.72
1239,26329,924,4,202.7
1240,7464,369,2,159.24
1241,24630,582,2,288.75
1242,49498,683,3,279.25
1243,20730,651,3,202.66
1244,1266,24,1,106.74
1245,14505,432,2,407.58
1246,28134,464,5,153.04
1247,8407,944,4,229.51
1248,17355,361,2,395.34
1249,34794,577,2,350.11
1250,10016,440,5,120.68
1251,1714,260,3,396.81
1252,18488,864,4,117.64
1253,21845,607,4,33.4
1254,25220,801,2,87.09
1255,37382,97,1,302.61
1256,46178,524,1,45.56
1257,26103,585,1,75.17
1258,24200,376,1,77.04
1259,10849,197,5,499.3
1260,16420,819,1,166.86
1261,6486,152,5,453.47
1262,444,375,5,407.08
1263,49889,825,4,298.09
1264,25172,857,4,354.7
1265,18415,432,5,216.03
1266,36202,674,2,400.47
1267,39802,934,1,116.64
1268,23914,849,5,132.53
1269,1316,122,3,346.38
1270,43353,920,4,283.14
1271,42246,792,2,441.09
1272,9963,981,1,461.7
1273,40441,83,5,207.14
1274,5508,275,4,398.21
1275,11843,951,1,134.26
1276,40392,663,3,316.23
1277,4029,650,1,291.53
1278,18808,870,1,465.47
1279,38068,266,1,444.91
1280,48513,184,1,90.59
1281,37775,26,3,43.16
1282,7656,137,3,411.13
1283,43206,425,2,296.11
1284,31467,500,2,393.3
1285,48936,420,3,422.13
1286,30488,464,5,29.26
1287,44009,526,4,229.94
1288,28255,220,4,447.78
1289,14577,281,4,138.79
1290,5983,727,5,166.12
1291,25551,510,5,25.59
1292,21567,862,2,455.55
1293,15866,496,3,313.95
1294,34537,978,3,11.3
1295,44938,679,1,458.68
1296,2605,374,4,131.56
1297,20699,340,3,252.7
1298,43962,704,3,235.3
1299,1641,491,1,337.82
1300,44470,517,3,136.91
1301,1497,565,3,268.09
1302,36226,311,5,397.46
1303,36982,865,5,263.75
1304,21646,51,2,79.96
1305,27242,630,1,442.02
1306,17526,271,4,58.47
1307,24330,323,4,361.21
1308,32216,617,2,359.14
1309,23086,992,1,153.76
1310,19491,842,1,138.61
1311,48428,585,1,455.51
1312,47032,993,5,261.72
1313,2533,47,3,476.73
1314,40343,877,4,290.59
1315,1562,594,3,300.13
1316,20190,970,3,293.87
1317,24475,969,4,391.05
1318,19200,555,1,399.79
1319,42183,274,2,439.38
1320,46055,980,5,37.73
1321,16235,59,2,448.95
1322,35387,523,1,206.12
1323,47800,708,1,160.15
1324,29526,349,1,31.33
1325,44010,942,3,445.25
1326,27779,617,1,14.3
1327,9791,595,2,244.32
1328,27633,7,1,248.87
1329,34919,54,3,446.32
1330,13320,208,4,78.18
1331,18837,239,3,87.5
1332,34048,359,4,223.31
1333,29572,369,2,189.63
1334,9056,356,1,67.83
1335,13887,368,3,460.25
1336,32957,435,4,160.3
1337,16000,630,2,453.1
1338,23956,452,2,411.94
1339,41636,951,2,131.34
1340,21843,59,2,225.42
1341,32901,643,5,234.53
1342,11627,484,2,339.37
1343,33278,25,3,425.98
1344,651,580,4,280.34
1345,4919,932,3,405.87
1346,35353,786,2,429.12
1347,42108,720,3,459.67
1348,43079,907,4,308.17
1349,6919,650,2,234.83
1350,37399,822,3,12.99
1351,45519,908,3,210.55
1352,19947,999,3,331.25
1353,9747,77,5,168.58
1354,9740,392,3,434.52
1355,29027,636,5,158.48
1356,43077,483,4,166.85
1357,4422,705,1,467.78
1358,32597,8,4,448.84
1359,40533,897,5,127.09
1360,26704,980,4,156.35
1361,45185,449,2,121.83
1362,39430,668,2,257.44
1363,47567,866,2,365.14
1364,9373,862,5,178.52
1365,18061,623,5,482.21
1366,9815,262,5,172.34
1367,15301,699,1,26.0
1368,19221,926,1,350.19
1369,32350,413,2,297.92
1370,6471,689,1,393.96
1371,4772,459,4,321.97
1372,40242,187,5,31.93
1373,29008,840,2,246.74
1374,6434,360,3,258.09
1375,19391,78,5,449.51
1376,2085,761,2,369.1
1377,36781,473,1,421.86
1378,42201,715,3,71.85
1379,1971,865,1,111.44
1380,12655,139,5,214.25
1381,38653,833,3,466.86
1382,34247,394,2,399.93
1383,170,451,3,383.12
1384,2062,151,4,217.62
1385,11891,101,5,243.25
1386,29284,379,3,487.24
1387,20307,395,1,109.34
1388,44986,216,2,136.75
1389,46155,488,4,39.03
1390,41749,676,3,40.09
1391,23650,973,5,440.4
1392,31050,789,1,148.89
1393,24449,231,4,304.94
1394,34358,139,3,56.89
1395,10199,417,4,189.11
1396,4145,436,3,249.61
1397,39179,467,3,314.82
1398,7724,913,4,286.86
1399,18766,715,5,355.25
1400,18323,175,4,322.06
1401,24134,42,1,466.4
1402,24540,53,2,487.83
1403,41949,934,5,60.15
1404,17918,943,5,68.03
1405,3774,288,1,185.07
1406,23860,951,3,495.16
1407,49813,485,1,258.69
1408,11390,188,1,201.14
1409,23287,218,5,287.6
1410,13290,171,4,72.34
1411,4578,154,5,79.08
1412,789,351,4,157.37
1413,12600,371,2,42.1
1414,36303,587,2,250.13
1415,44390,376,5,122.63
1416,22459,64,1,371.11
1417,19113,894,4,438.06
1418,18083,714,3,412.67
1419,43975,174,4,243.41
1420,3550,821,5,217.27
1421,15098,735,2,98.15
1422,4779,100,4,184.31
1423,42132,441,5,93.53
1424,29216,38,1,446.87
1425,29062,495,3,385.74
1426,27626,650,1,491.26
1427,48845,861,2,432.65
1428,41238,642,2,248.96
1429,18873,416,5,80.02
1430,39400,216,4,305.16
1431,39194,338,3,109.4
1432,36645,779,5,446.57
1433,32895,418,2,299.78
1434,44897,291,4,249.77
1435,12447,814,4,476.53
1436,15076,528,5,263.06
1437,38733,962,3,454.2
1438,44813,421,2,231.09
1439,26808,238,2,262.69
1440,33934,682,4,362.03
1441,25807,752,2,390.74
1442,39789,865,2,327.11
1443,46348,134,3,51.97
1444,20925,612,4,190.25
1445,8678,801,2,81.85
1446,4986,476,4,373.72
1447,22435,644,1,245.72
1448,12748,672,5,71.65
1449,28474,877,3,52.13
1450,37568,239,3,130.81
1451,40624,868,3,124.72
1452,3494,48,4,171.28
1453,27161,3,4,448.03
1454,44614,777,2,186.45
1455,18687,388,4,488.54
1456,35090,776,3,74.92
1457,16604,73,5,20.59
1458,824,311,1,437.68
1459,3602,363,2,127.85
1460,5110,50,3,227.79
1461,25291,199,3,203.32
1462,3764,332,2,250.68
1463,1852,926,2,466.13
1464,35191,652,5,443.0
1465,39014,760,1,229.65
1466,17822,937,3,379.49
1467,2047,689,4,99.23
1468,36006,156,5,345.14
1469,44789,678,2,262.2
1470,13588,732,3,310.26
1471,16027,947,3,236.21
1472,44851,379,2,119.81
1473,40550,582,4,391.23
1474,39741,978,2,220.32
1475,34139,844,5,169.99
1476,7555,115,4,202.52
1477,8228,225,2,75.97
1478,946,261,3,337.88
1479,49612,855,3,453.6
1480,30765,958,5,494.42
1481,14263,990,3,254.23
1482,4462,109,1,242.46
1483,33761,212,1,240.14
1484,15815,887,3,350.15
1485,12272,355,3,358.62
1486,5297,332,3,14.52
1487,7885,395,3,477.26
1488,20084,934,2,327.82
1489,19962,949,1,33.33
1490,31300,905,5,346.2
1491,16120,538,4,113.22
1492,18044,418,2,382.94
1493,1983,255,2,165.97
1494,27997,543,3,321.73
1495,48026,95,3,27.78
1496,22972,852,2,135.1
1497,37820,602,2,259.39
1498,5981,979,1,276.88
1499,32335,517,2,43.06
1500,47757,419,2,341.66
1501,3019,472,5,45.87
1502,42262,197,4,441.99
1503,16165,844,1,308.01
1504,16290,107,4,124.89
1505,36675,76,4,315.95
1506,13399,91,3,58.98
1507,31562,404,5,160.51
1508,18674,962,5,308.89
1509,37292,481,4,127.66
1510,33922,905,3,51.3
1511,14902,496,1,341.33
1512,1676,373,1,24.38
1513,10030,579,4,54.56
1514,16261,48,3,193.27
1515,2217,983,2,165.25
1516,14890,195,1,303.94
1517,20412,417,4,305.56
1518,44297,413,3,271.34
1519,27470,527,3,263.23
1520,45080,858,1,402.59
1521,47211,725,4,202.36
1522,9930,255,2,494.46
1523,26725,358,4,145.51
1524,48734,866,4,43.01
1525,17888,41,1,113.02
1526,11910,150,3,452.06
1527,90,858,2,60.96
1528,40791,703,1,440.82
1529,8629,252,3,101.22
1530,49741,611,2,451.48
1531,30832,284,3,250.49
1532,10529,868,1,23.35
1533,41653,850,1,360.52
1534,12456,388,3,422.67
1535,36977,418,3,488.68
1536,22234,87,1,170.65
1537,945,4,3,183.93
1538,36368,927,4,305.98
1539,23093,368,1,202.79
1540,32856,538,4,69.87
1541,27112,375,1,399.59
1542,49938,762,1,171.36
1543,32515,547,4,240.86
1544,32279,109,5,412.3
1545,11952,374,1,55.38
1546,32036,605,2,312.35
1547,40646,494,4,286.01
1548,23153,477,3,271.33
1549,15547,566,3,87.7
1550,25443,998,1,327.75
1551,16305,906,5,370.62
1552,38290,151,5,471.28
1553,27515,40,4,235.89
1554,36176,132,1,130.09
1555,4324,572,3,238.04
1556,24032,592,5,357.74
1557,21354,844,4,152.04
1558,20150,518,4,353.59
1559,7714,121,1,169.08
1560,13052,858,3,384.72
1561,6470,624,4,469.67
1562,11960,131,3,438.85
1563,3382,36,5,223.22
1564,26478,927,2,35.43
1565,10239,218,5,151.45
1566,44451,72,3,99.72
1567,49504,265,1,97.99
1568,14286,386,1,86.36
1569,37337,220,2,128.38
1570,13840,255,4,248.01
1571,17184,557,5,55.33
1572,29420,273,2,102.25
1573,36836,908,2,70.45
1574,27945,144,1,358.39
1575,9623,497,5,56.83
1576,48997,859,4,198.13
1577,48956,181,4,288.02
1578,10476,922,5,419.07
1579,42107,67,1,413.1
1580,5691,235,1,134.77
1581,29766,985,4,466.42
1582,28348,980,3,476.93
1583,18967,439,5,33.31
1584,39894,137,4,497.4
1585,6200,309,3,282.09
1586,8308,196,5,170.79
1587,41981,836,2,472.05
1588,19491,953,1,15.55
1589,22209,754,4,171.15
1590,19542,111,4,334.07
1591,40725,949,4,215.75
1592,28544,796,3,134.97
1593,27238,576,2,124.12
1594,33205,887,4,478.13
1595,19473,565,4,376.91
1596,27250,627,2,218.49
1597,42638,263,5,80.79
1598,46855,222,2,247.32
1599,48573,31,4,202.18
1600,19203,392,4,468.98
1601,11542,671,5,389.14
1602,34961,622,2,223.02
1603,3534,265,4,258.57
1604,33139,640,3,159.08
1605,44449,59,5,225.17
1606,44639,846,1,391.68
1607,35416,566,3,60.33
1608,32259,157,4,186.76
1609,16408,249,5,81.85
1610,19750,778,1,256.3
1611,23584,515,3,239.7
1612,18175,121,3,376.12
1613,31525,663,3,181.44
1614,39276,394,4,304.95
1615,23066,829,3,346.66
1616,13350,292,3,456.79
1617,3610,539,4,313.81
1618,42681,89,4,152.62
1619,20216,846,4,153.94
1620,25169,197,1,444.37
1621,12743,100,4,280.85
1622,18352,139,2,429.41
1623,30118,97,3,68.82
1624,38070,353,3,37.67
1625,29438,141,2,158.02
1626,36824,460,1,124.91
1627,32081,958,4,409.37
1628,28604,887,1,145.38
1629,21816,375,5,316.37
1630,511,500,2,162.47
1631,28865,477,4,119.02
1632,19045,1,5,128.45
1633,5097,125,2,341.7
1634,21516,596,4,310.16
1635,17325,807,3,284.67
1636,30548,836,2,494.63
1637,26354,194,5,225.02
1638,12262,844,5,125.67
1639,42025,328,1,308.9
1640,12311,492,4,136.37
1641,12482,831,5,455.28
1642,41357,313,3,236.9
1643,35488,924,3,299.7
1644,14845,317,2,355.81
1645,45176,426,2,169.69
1646,29800,310,5,314.23
1647,21507,374,2,225.97
1648,9715,607,2,470.75
1649,33367,795,4,194.14
1650,17974,346,4,138.06
1651,31571,173,1,121.65
1652,22335,317,3,351.44
1653,48918,119,5,46.04
1654,12983,103,4,140.48
1655,12721,70,4,465.84
1656,42736,765,4,40.54
1657,3820,409,5,460.06
1658,6306,439,5,213.32
1659,39740,772,1,57.98
1660,25777,608,1,255.65
1661,29615,467,5,421.44
1662,13628,139,4,189.66
1663,43375,460,3,131.29
1664,49207,651,3,125.22
1665,20447,396,2,220.73
1666,44402,867,3,419.09
1667,2246,735,1,136.24
1668,21557,954,3,403.18
1669,22099,11,4,426.98
1670,26476,878,1,34.23
1671,35429,100,2,219.31
1672,39454,881,3,480.09
1673,23894,119,5,100.25
1674,10950,655,2,134.43
1675,22828,83,5,121.91
1676,3893,791,4,169.19
1677,26968,935,3,488.77
1678,26932,611,4,207.24
1679,32780,531,2,468.37
1680,33816,402,2,237.78
1681,20999,260,5,122.41
1682,19304,224,5,342.38
1683,9956,650,3,76.98
1684,21672,997,2,495.13
1685,48391,608,1,390.91
1686,38836,177,5,223.43
1687,46536,19,2,113.63
1688,20579,228,4,248.8
1689,35678,131,1,92.03
1690,25906,548,4,276.89
1691,28514,252,2,276.13
1692,2958,971,3,184.72
1693,12543,897,5,486.1
1694,5356,266,1,321.41
1695,10581,990,4,171.55
1696,28382,434,5,154.44
1697,37833,361,1,75.06
1698,17904,150,1,377.96
1699,7859,959,5,81.21
1700,21246,878,5,123.34
1701,38764,219,3,250.79
1702,17117,191,1,146.45
1703,27913,142,2,79.55
1704,45265,69,1,192.15
1705,26083,732,1,12.31
1706,49663,262,5,316.92
1707,8752,786,1,367.47
1708,42987,218,2,14.07
1709,34875,569,2,124.06
1710,21395,855,3,166.93
1711,19173,824,4,353.58
1712,33551,446,1,407.31
1713,29459,868,5,385.13
1714,25117,79,5,59.45
1715,9720,98,1,463.79
1716,20094,279,5,396.02
1717,18483,218,3,436.57
1718,45929,199,1,16.42
1719,31167,706,3,178.09
1720,13686,296,4,56.31
1721,48520,547,3,351.74
1722,46438,461,2,194.86
1723,20893,839,2,434.7
1724,42581,544,4,278.74
1725,33855,906,3,423.52
1726,12834,179,4,189.09
1727,15995,393,4,182.34
1728,6807,135,1,39.9
1729,15407,192,1,348.97
1730,42954,495,3,493.21
1731,5716,312,5,40.2
1732,41908,307,2,227.13
1733,30179,338,3,423.09
1734,3205,850,1,13.16
1735,45699,601,5,442.74
1736,3215,784,2,88.06
1737,17984,378,1,32.85
1738,19443,9,2,329.84
1739,42385,737,1,136.19
1740,26584,364,3,355.21
1741,820,797,2,382.96
1742,37296,671,3,429.95
1743,63,889,3,479.57
1744,47311,679,5,297.73
1745,34911,209,3,492.56
1746,15108,41,2,220.51
1747,17555,166,5,405.72
1748,3918,998,5,12.68
1749,18958,849,5,45.36
1750,20585,398,1,390.0
1751,34362,673,1,354.37
1752,19539,927,3,57.0
1753,22001,539,1,272.78
1754,36514,934,5,414.18
1755,37545,548,2,378.04
1756,20935,252,2,179.59
1757,5346,562,5,263.18
1758,41814,921,3,27.69
1759,632,143,5,71.23
1760,3071,421,3,77.82
1761,6556,685,3,273.08
1762,10201,595,4,328.5
1763,5426,617,5,307.42
1764,2886,461,2,138.23
1765,12657,9,1,65.89
1766,566,605,4,240.95
1767,48607,916,4,444.62
1768,10765,748,2,308.72
1769,26808,343,1,102.14
1770,48361,357,3,357.82
1771,22609,702,5,22.43
1772,44914,695,4,327.23
1773,22757,753,4,212.1
1774,2154,245,2,468.11
1775,34262,602,5,151.4
1776,49562,734,5,378.59
1777,49367,786,3,86.76
1778,4412,534,4,274.2
1779,3886,297,3,189.07
1780,12392,998,4,237.22
1781,43703,742,1,52.26
1782,13863,441,5,268.06
1783,11745,333,3,52.64
1784,36165,320,4,398.05
1785,44331,27,2,225.4
1786,4164,430,3,424.92
1787,46655,633,3,79.73
1788,733,617,4,390.05
1789,46833,934,1,418.87
1790,42817,553,3,125.22
1791,37976,571,4,394.35
1792,16317,66,4,184.96
1793,37435,303,3,481.66
1794,8532,506,5,169.14
1795,863,252,3,159.32
1796,29743,71,2,101.01
1797,10340,27,3,272.62
1798,3464,506,3,251.54
1799,22513,766,4,455.38
1800,17102,596,2,251.77
1801,31628,185,3,244.34
1802,34997,530,4,127.75
1803,1891,649,5,119.19
1804,46703,235,4,261.41
1805,10856,325,5,443.99
1806,21128,485,4,109.06
1807,47058,514,5,211.38
1808,39339,59,3,322.65
1809,27144,727,4,254.73
1810,43852,593,5,434.51
1811,37475,760,4,403.85
1812,5892,559,2,443.55
1813,46216,93,4,218.32
1814,14899,456,4,124.06
1815,3592,676,4,383.96
1816,46245,718,3,136.76
1817,5347,876,4,366.56
1818,16324,546,4,450.25
1819,16520,111,3,341.67
1820,19801,124,5,403.78
1821,24454,466,2,180.75
1822,24112,140,4,304.87
1823,13602,465,5,201.32
1824,22853,709,2,255.44
1825,23738,249,4,293.63
1826,49550,251,4,65.06
1827,39003,727,3,198.88
1828,12347,941,1,17.9
1829,27765,127,5,118.25
1830,35005,437,3,86.14
1831,45569,562,2,30.7
1832,45349,837,2,98.04
1833,7681,655,3,401.04
1834,48113,174,3,340.33
1835,13855,771,4,265.76
1836,6214,300,5,334.63
1837,49304,224,3,194.62
1838,34344,452,4,215.5
1839,25516,385,5,126.7
1840,48106,716,4,167.91
1841,47824,155,5,483.95
1842,32371,164,5,229.12
1843,30209,195,5,167.19
1844,43989,968,5,204.27
1845,40612,115,3,143.73
1846,32152,347,3,412.61
1847,9597,406,5,17.36
1848,13588,705,5,376.42
1849,23211,9,3,128.25
1850,29436,825,1,373.24
1851,49930,53,1,447.38
1852,32394,73,5,207.25
1853,22536,658,3,343.87
1854,10752,134,3,337.02
1855,17234,1,4,369.58
1856,20815,931,3,470.27
1857,49743,896,5,180.93
1858,305,390,4,308.71
1859,18736,121,5,203.36
1860,27727,958,3,176.33
1861,43958,238,4,475.63
1862,14042,196,2,336.02
1863,31471,551,5,127.91
1864,41580,357,5,73.87
1865,16045,827,3,331.03
1866,37330,858,5,425.27
1867,48155,655,4,324.59
1868,28394,44,2,354.99
1869,15643,202,3,58.8
1870,22770,519,3,52.85
1871,2162,902,1,247.32
1872,49549,567,4,482.05
1873,41586,194,4,108.95
1874,16614,170,5,64.55
1875,48264,104,5,90.78
1876,6707,915,4,391.31
1877,21157,673,5,229.87
1878,38954,478,5,421.37
1879,35439,315,4,417.73
1880,5409,785,4,313.58
1881,12499,13,2,242.59
1882,2985,560,4,110.56
1883,38377,104,2,498.7
1884,40079,159,1,475.86
1885,46368,356,4,141.68
1886,36510,731,4,148.0
1887,24037,917,1,290.73
1888,18717,331,1,397.02
1889,1944,680,3,261.47
1890,6979,27,1,79.82
1891,45956,736,3,188.62
1892,3704,502,2,441.98
1893,33867,547,3,496.5
1894,12799,81,2,212.35
1895,12492,413,3,85.2
1896,12964,730,3,194.86
1897,7153,53,2,186.67
1898,49549,49,4,221.87
1899,14148,810,4,61.47
1900,25076,430,1,373.49
1901,39489,470,2,348.71
1902,18767,275,2,373.27
1903,45983,760,2,241.44
1904,28733,487,4,39.47
1905,2335,26,4,100.37
1906,1354,309,5,157.38
1907,6998,342,5,480.18
1908,4270,583,5,68.81
1909,43684,590,2,227.42
1910,43086,812,5,276.24
1911,44188,279,2,69.66
1912,37461,631,1,313.51
1913,385,60,1,486.13
1914,19374,808,5,73.51
1915,12664,549,4,345.88
1916,2271,986,2,346.81
1917,19684,216,4,69.84
1918,36314,939,3,260.14
1919,10464,698,3,474.92
1920,16196,124,2,58.61
1921,24250,691,4,332.5
1922,31066,164,4,371.76
1923,36340,228,3,284.62
1924,25360,438,3,313.39
1925,28690,169,2,439.63
1926,47946,736,4,230.01
1927,19803,50,5,421.0
1928,41897,351,5,470.85
1929,26745,479,5,439.98
1930,36641,260,4,425.01
1931,12236,517,5,487.46
1932,5279,516,3,118.65
1933,35319,244,5,75.0
1934,23829,295,1,314.7
1935,21656,563,4,134.49
1936,40535,77,4,133.16
1937,15802,309,1,47.22
1938,2125,460,1,51.51
1939,21697,344,2,274.77
1940,31133,867,3,400.99
1941,25080,158,1,194.08
1942,46952,305,4,178.74
1943,9412,469,3,104.97
1944,12434,99,5,206.88
1945,41154,916,4,93.41
1946,37274,677,1,123.67
1947,19065,327,5,430.58
1948,40406,725,3,174.28
1949,25582,911,1,231.7
1950,41127,657,2,105.55
1951,30889,85,3,463.86
1952,38784,923,1,211.64
1953,19322,41,3,324.36
1954,39475,355,3,382.15
1955,30707,478,1,377.04
1956,8059,772,4,203.26
1957,42243,600,3,343.72
1958,20121,267,1,445.47
1959,11887,665,4,101.19
1960,12842,742,2,121.64
1961,9737,388,1,123.64
1962,19597,529,5,429.82
1963,33786,5,5,458.81
1964,14468,435,5,280.96
1965,7605,629,5,379.72
1966,5038,665,2,86.94
1967,32432,90,3,149.79
1968,11981,693,3,387.29
1969,24751,410,2,337.37
1970,368,141,3,84.99
1971,40472,750,5,482.73
