order_id,customer_id,order_date,order_status,total_amount
681,3899,24-10-2023,Pending,491.19
682,4876,26-08-2023,Completed,170.24
683,9224,09-05-2023,Completed,793.64
684,973,05-01-2023,Cancelled,654.81
685,9981,20-01-2023,Pending,989.12
686,6449,18-12-2023,Cancelled,300.72
687,6661,04-08-2023,Cancelled,748.49
688,2557,07-11-2023,Pending,502.92
689,1180,20-09-2023,Pending,534.25
690,5749,23-08-2023,Completed,510.44
691,5989,22-06-2023,Pending,417.42
692,4341,11-02-2023,Cancelled,923.8
693,843,30-05-2023,Completed,648.31
694,5797,08-11-2023,Cancelled,442.68
695,7529,04-04-2023,Completed,207.4
696,6418,15-09-2023,Pending,820.84
697,4831,14-05-2023,Completed,777.42
698,4061,19-07-2023,Cancelled,546.96
699,714,16-08-2023,Cancelled,255.96
700,1851,27-04-2023,Pending,413.47
701,3801,29-07-2023,Pending,587.27
702,5821,23-08-2023,Completed,870.79
703,2535,04-10-2023,Completed,752.48
704,5505,30-01-2023,Cancelled,760.99
705,9016,15-01-2023,Cancelled,584.31
706,6581,08-06-2023,Cancelled,560.38
707,3608,20-08-2023,Cancelled,220.48
708,5300,01-05-2023,Cancelled,580.1
709,406,03-11-2023,Cancelled,919.31
710,3763,27-10-2023,Pending,60.12
711,6267,17-07-2023,Completed,729.99
712,6923,28-03-2023,Pending,974.69
713,6365,22-03-2023,Pending,959.14
714,7515,31-01-2023,Completed,28.28
715,2346,18-01-2023,Cancelled,804.5
716,3450,01-09-2023,Cancelled,623.34
717,1678,28-04-2023,Pending,308.54
718,8106,30-03-2023,Pending,600.29
719,7711,17-10-2023,Completed,491.21
720,8820,24-08-2023,Completed,804.94
721,4086,08-06-2023,Completed,294.72
722,4714,29-05-2023,Completed,709.05
723,4653,16-01-2023,Completed,456.71
724,3511,02-02-2023,Completed,570.35
725,1666,18-11-2023,Pending,555.38
726,7486,01-11-2023,Cancelled,91.63
727,6311,27-07-2023,Pending,863.97
728,2606,29-05-2023,Cancelled,834.72
729,8625,23-04-2023,Cancelled,428.83
730,6869,30-09-2023,Completed,898.86
731,6322,09-08-2023,Completed,497.19
732,2521,21-08-2023,Pending,679.52
733,9993,01-01-2023,Completed,802.11
734,160,07-07-2023,Completed,344.7
735,4975,24-06-2023,Cancelled,240.82
736,9096,17-12-2023,Cancelled,892.43
737,1344,05-02-2023,Cancelled,901.61
738,2930,17-11-2023,Pending,597.04
739,7697,05-10-2023,Completed,331.8
740,5260,01-01-2023,Completed,167.44
741,1601,03-03-2023,Completed,828.92
742,6541,02-05-2023,Pending,719.1
743,3,10-07-2023,Cancelled,592.84
744,4351,19-05-2023,Pending,571.34
745,124,02-04-2023,Pending,232.12
746,578,26-03-2023,Completed,248.28
747,7317,04-12-2023,Cancelled,56.82
748,1823,17-11-2023,Completed,699.29
749,4470,29-03-2023,Completed,243.94
750,9051,29-05-2023,Pending,474.47
751,3381,17-09-2023,Completed,669.1
752,7917,08-03-2023,Pending,405.93
753,4781,18-06-2023,Completed,699.61
754,1865,01-06-2023,Cancelled,539.91
755,103,08-01-2023,Pending,350.41
756,9973,22-07-2023,Completed,552.95
757,1994,21-01-2023,Completed,760.49
758,507,08-05-2023,Pending,548.86
759,6813,13-11-2023,Pending,187.03
760,3396,23-12-2023,Cancelled,966.89
761,6208,21-06-2023,Cancelled,851.28
762,8512,24-01-2023,Cancelled,701.65
763,989,03-11-2023,Pending,588.91
764,6241,05-04-2023,Cancelled,426.46
765,158,20-08-2023,Pending,504.54
766,7838,19-11-2023,Cancelled,264.86
767,9340,14-08-2023,Completed,696.45
768,6506,15-12-2023,Pending,162.57
769,375,08-01-2023,Completed,109.98
770,7247,14-01-2023,Completed,939.72
771,3383,17-01-2023,Cancelled,918.92
772,9145,11-09-2023,Pending,180.13
773,6791,07-02-2023,Completed,539.36
774,5394,12-09-2023,Cancelled,508.44
775,8627,17-03-2023,Pending,201.95
776,6912,16-04-2023,Completed,815.91
777,3255,09-06-2023,Cancelled,560.6
778,9154,17-08-2023,Completed,241.29
779,6629,10-01-2023,Cancelled,48.7
780,5956,20-02-2023,Cancelled,571.97
781,8831,22-02-2023,Completed,381.02
782,5800,09-03-2023,Cancelled,574.91
783,2757,11-12-2023,Completed,404.27
784,1795,07-05-2023,Cancelled,69.53
785,602,14-11-2023,Completed,770.99
786,9328,28-07-2023,Cancelled,516.56
787,1183,17-02-2023,Completed,337.5
788,3902,29-04-2023,Cancelled,226.3
789,8400,29-08-2023,Completed,49.81
790,9156,15-06-2023,Pending,915
791,9200,09-12-2023,Completed,100.77
792,4720,30-06-2023,Completed,329.83
793,2353,29-03-2023,Completed,916.55
794,9775,22-04-2023,Cancelled,607.45
795,4759,28-05-2023,Completed,819.06
796,559,16-09-2023,Completed,158.1
797,6566,04-11-2023,Cancelled,807.98
798,434,22-07-2023,Pending,183.89
799,1048,22-04-2023,Completed,939.52
800,4534,31-05-2023,Cancelled,298.13
801,3213,19-10-2023,Cancelled,57.75
802,3553,29-04-2023,Cancelled,498.01
803,8815,30-01-2023,Completed,216.71
804,3693,06-11-2023,Completed,848.71
805,6609,21-06-2023,Completed,66.81
806,4428,01-01-2023,Pending,331.57
807,7398,06-03-2023,Cancelled,944.39
808,9684,10-07-2023,Pending,518.48
809,765,05-03-2023,Pending,878.02
810,5552,07-03-2023,Pending,258.04
811,5244,15-03-2023,Cancelled,366.85
812,5134,25-04-2023,Pending,602.33
813,6320,24-08-2023,Completed,264.08
814,199,26-04-2023,Pending,846.53
815,3850,01-12-2023,Cancelled,852.66
816,6249,18-10-2023,Cancelled,929.87
817,5354,26-04-2023,Cancelled,73.69
818,1339,07-04-2023,Cancelled,820.83
819,3504,17-05-2023,Pending,690.96
820,7651,26-06-2023,Cancelled,290.38
821,149,14-12-2023,Cancelled,815.74
822,6810,27-11-2023,Cancelled,774.11
823,6345,20-12-2023,Cancelled,547.68
824,259,13-01-2023,Completed,437.6
825,4841,12-07-2023,Cancelled,523.52
826,565,14-04-2023,Cancelled,359.04
827,755,01-03-2023,Completed,738.97
828,8632,21-05-2023,Completed,817.27
829,3060,17-07-2023,Completed,135.86
830,2931,14-02-2023,Completed,490.44
831,8392,02-02-2023,Pending,28.39
832,3996,05-03-2023,Pending,416.89
833,9858,01-06-2023,Completed,326.2
834,9183,09-11-2023,Completed,633.47
835,5387,05-04-2023,Completed,690.81
836,7106,28-07-2023,Cancelled,327.58
837,3261,27-05-2023,Pending,987.49
838,1578,17-11-2023,Pending,194.6
839,3263,06-04-2023,Pending,166.09
840,6236,16-07-2023,Completed,585.15
841,6304,23-12-2023,Cancelled,221.44
842,4024,10-12-2023,Pending,412.46
843,4159,26-08-2023,Completed,240.9
844,5678,17-10-2023,Cancelled,100.33
845,7412,23-10-2023,Cancelled,251.79
846,6780,31-01-2023,Cancelled,346.15
847,2024,29-04-2023,Cancelled,898.02
848,4493,08-12-2023,Pending,659.01
849,9059,28-07-2023,Cancelled,247.85
850,6712,16-11-2023,Pending,98.14
851,4125,22-03-2023,Completed,340.78
852,6620,24-06-2023,Completed,283.82
853,3729,03-10-2023,Pending,200.22
854,2656,03-03-2023,Cancelled,926.8
855,2177,28-10-2023,Cancelled,93.22
856,1479,14-06-2023,Cancelled,186.46
857,8494,24-08-2023,Pending,616.66
858,1112,23-12-2023,Completed,266.85
859,9474,23-01-2023,Pending,309.93
860,3676,08-10-2023,Pending,81.65
861,9515,02-09-2023,Completed,47.05
862,152,04-09-2023,Pending,338.13
863,263,17-11-2023,Cancelled,628.75
864,4802,20-08-2023,Pending,673.83
865,8523,26-05-2023,Cancelled,121.3
866,790,09-09-2023,Cancelled,593.28
867,1527,05-08-2023,Completed,572.21
868,7431,31-10-2023,Completed,791.26
869,8795,04-02-2023,Completed,97.55
870,5137,24-04-2023,Completed,361.27
871,5103,29-10-2023,Pending,707.79
872,9323,25-05-2023,Cancelled,862.61
873,7077,21-10-2023,Pending,649.35
874,8667,09-05-2023,Pending,798.37
875,1142,31-05-2023,Pending,562.97
876,5287,30-09-2023,Pending,690.86
877,7566,21-01-2023,Pending,39.66
878,354,30-08-2023,Completed,864.9
879,4119,19-03-2023,Cancelled,24.16
880,5526,16-10-2023,Cancelled,731.72
881,1022,15-10-2023,Pending,859
882,7044,13-04-2023,Completed,379.17
883,670,05-05-2023,Cancelled,318.09
884,2714,27-04-2023,Completed,35.87
885,2089,30-04-2023,Cancelled,660.46
886,6359,15-05-2023,Completed,541.35
887,258,22-02-2023,Completed,378.67
888,6138,16-12-2023,Cancelled,716.6
889,9216,01-05-2023,Cancelled,376.66
890,2351,04-02-2023,Pending,113.92
891,471,28-06-2023,Cancelled,214.5
892,7230,22-05-2023,Completed,348.4
893,7182,01-03-2023,Cancelled,173.94
894,2525,12-06-2023,Cancelled,664.03
895,2879,22-05-2023,Pending,560.83
896,1430,16-05-2023,Completed,218.83
897,9613,14-11-2023,Completed,266.65
898,6031,03-11-2023,Pending,925.78
899,8217,25-11-2023,Cancelled,463.68
900,2185,04-10-2023,Cancelled,177.04
901,8207,02-06-2023,Cancelled,400.83
902,1098,04-01-2023,Completed,171.33
903,110,03-06-2023,Pending,255.02
904,9198,18-02-2023,Cancelled,537.61
905,775,14-04-2023,Completed,133.83
906,7530,27-01-2023,Completed,561.83
907,9229,04-06-2023,Pending,460.65
908,1295,02-01-2023,Pending,956.97
909,7371,31-07-2023,Completed,490.73
910,490,28-05-2023,Completed,427.08
911,1685,14-04-2023,Pending,382.13
912,3065,29-05-2023,Pending,712.41
913,8604,24-04-2023,Pending,177.02
914,5290,12-06-2023,Cancelled,29.01
915,3838,11-08-2023,Cancelled,226.13
916,1195,29-10-2023,Cancelled,507.49
917,3848,29-10-2023,Cancelled,797.39
918,337,29-03-2023,Pending,364.56
919,573,08-07-2023,Pending,629.45
920,8076,26-05-2023,Cancelled,707.01
921,8536,24-10-2023,Cancelled,681.68
922,9339,25-08-2023,Cancelled,651.8
923,7465,18-04-2023,Cancelled,245.89
924,431,10-08-2023,Pending,35.65
925,8860,13-10-2023,Cancelled,455.63
926,5175,30-11-2023,Pending,300.57
927,9420,14-04-2023,Completed,154.42
928,2666,13-10-2023,Completed,928.34
929,5736,05-04-2023,Pending,371.98
930,6943,20-02-2023,Pending,326.66
931,6615,02-10-2023,Pending,92.31
932,9618,19-06-2023,Pending,531.24
933,7211,15-03-2023,Completed,924.87
934,682,11-05-2023,Cancelled,837.09
935,3488,04-06-2023,Cancelled,149.63
936,2555,03-01-2023,Completed,484.5
937,1845,04-06-2023,Completed,311.96
938,1049,02-01-2023,Pending,857.61
939,9990,17-04-2023,Completed,832.47
940,595,12-07-2023,Cancelled,98.87
941,5392,18-02-2023,Completed,66.85
942,9339,30-08-2023,Pending,515.53
943,2754,23-09-2023,Pending,340.49
944,6280,15-08-2023,Cancelled,282.91
945,2506,28-01-2023,Cancelled,62.93
946,5787,30-07-2023,Cancelled,31.53
947,4172,26-03-2023,Pending,542.15
948,3831,21-08-2023,Pending,410.5
949,8935,30-05-2023,Cancelled,600.15
950,8324,21-02-2023,Cancelled,79.21
951,35,02-02-2023,Pending,37.3
952,9296,17-02-2023,Pending,218.92
953,2145,20-12-2023,Completed,898.96
954,2058,26-10-2023,Pending,227.9
955,9771,19-01-2023,Completed,134.27
956,1317,23-08-2023,Completed,473.94
957,2205,06-05-2023,Completed,569.59
958,941,08-12-2023,Completed,384.64
959,2947,21-01-2023,Pending,791.01
960,9414,16-11-2023,Cancelled,330.84
961,4030,15-07-2023,Pending,351.29
962,3515,03-05-2023,Pending,108.07
963,1988,07-04-2023,Cancelled,370.82
964,7738,30-06-2023,Pending,991.2
965,9524,21-04-2023,Cancelled,709.04
966,2931,24-11-2023,Cancelled,516.38
967,6678,17-10-2023,Completed,530.84
968,454,15-01-2023,Pending,456.74
969,3160,02-10-2023,Cancelled,996.91
970,4469,28-03-2023,Cancelled,372.29
971,8759,29-05-2023,Completed,44.27
972,7709,03-05-2023,Cancelled,288.7
973,2963,22-06-2023,Cancelled,579.1
974,7491,23-12-2023,Completed,830.15
975,9429,07-03-2023,Cancelled,814.43
976,325,16-11-2023,Cancelled,772.87
977,5312,08-04-2023,Completed,33.85
978,622,22-11-2023,Completed,445.29
979,5371,08-09-2023,Cancelled,188.01
980,4686,07-07-2023,Cancelled,946.1
981,1959,01-02-2023,Completed,485.46
982,3866,13-04-2023,Pending,374.25
983,9940,26-11-2023,Cancelled,64.86
984,3925,12-06-2023,Cancelled,223.55
985,2257,24-11-2023,Pending,54.66
986,2111,10-01-2023,Completed,712
987,3228,12-06-2023,Pending,590.79
988,1144,08-08-2023,Pending,659.18
989,3642,14-12-2023,Completed,377.55
990,5835,21-02-2023,Completed,70.3
991,5614,22-03-2023,Cancelled,831.18
992,2132,19-08-2023,Completed,474.88
993,5794,03-09-2023,Pending,619.84
994,6640,08-05-2023,Completed,112.72
995,4802,29-09-2023,Cancelled,562.73
996,3266,06-07-2023,Pending,92.77
997,3228,13-04-2023,Pending,832.11
998,3430,19-06-2023,Completed,319.14
999,9359,17-01-2023,Cancelled,786.45
1000,9188,09-01-2023,Pending,765.73
1001,6129,16-07-2023,Cancelled,412.69
1002,6956,17-06-2023,Pending,426.22
1003,1779,25-01-2023,Pending,264.86
1004,2707,13-09-2023,Completed,828.66
1005,5623,21-03-2023,Completed,385.87
1006,9336,19-07-2023,Pending,467.76
1007,7540,28-10-2023,Completed,459.87
1008,7149,09-09-2023,Pending,617.62
1009,938,11-11-2023,Completed,692.17
1010,3263,19-06-2023,Completed,984.42
1011,7351,03-05-2023,Completed,472.12
1012,5719,28-02-2023,Pending,32.2
1013,6639,07-12-2023,Completed,165.14
1014,5092,10-07-2023,Pending,829.43
1015,4881,03-11-2023,Pending,941.51
1016,9101,24-05-2023,Pending,268.42
1017,1801,19-09-2023,Pending,678.33
1018,8779,25-10-2023,Pending,139.29
1019,7976,15-03-2023,Cancelled,690.27
1020,9861,16-01-2023,Pending,239.26
1021,3927,17-09-2023,Cancelled,841.76
1022,1655,17-01-2023,Cancelled,526.18
1023,4085,15-05-2023,Completed,389.9
1024,7259,16-06-2023,Pending,26.15
1025,9098,02-08-2023,Completed,278.43
1026,5325,18-05-2023,Pending,422.94
1027,8426,17-01-2023,Cancelled,408.91
1028,6344,18-06-2023,Pending,916.78
1029,5452,10-09-2023,Cancelled,405.41
1030,3481,23-03-2023,Cancelled,868.86
1031,6353,03-06-2023,Pending,583.74
1032,7743,27-11-2023,Completed,848.25
1033,1236,22-04-2023,Cancelled,776.87
1034,2916,13-01-2023,Pending,779.22
1035,8499,18-10-2023,Completed,970.29
1036,61,25-12-2023,Cancelled,65.03
1037,4481,25-12-2023,Pending,239.97
1038,8484,24-01-2023,Completed,451.67
1039,1198,04-11-2023,Completed,406.29
1040,5669,16-06-2023,Completed,348.07
1041,7720,30-08-2023,Pending,425.43
1042,2570,04-12-2023,Cancelled,828.81
1043,5958,28-10-2023,Cancelled,686.56
1044,234,02-09-2023,Cancelled,259.44
1045,6242,10-12-2023,Cancelled,738.12
1046,5990,05-02-2023,Cancelled,691.26
1047,9639,02-10-2023,Completed,882.58
1048,5494,21-10-2023,Completed,255.6
1049,9052,19-10-2023,Pending,764.28
1050,7691,06-08-2023,Cancelled,208.86
1051,1701,16-10-2023,Completed,110.45
1052,3303,12-09-2023,Completed,754.31
1053,7936,27-05-2023,Completed,236.36
1054,4390,18-04-2023,Cancelled,589.63
1055,6643,29-03-2023,Pending,461.19
1056,8355,19-01-2023,Cancelled,566.95
1057,2016,28-10-2023,Pending,804.98
1058,9135,13-08-2023,Completed,428.23
1059,4888,19-11-2023,Pending,773.73
1060,2037,16-01-2023,Cancelled,271.73
1061,858,22-02-2023,Cancelled,322.95
1062,2881,06-12-2023,Pending,878.69
1063,3907,17-05-2023,Cancelled,36.2
1064,4874,04-11-2023,Completed,679.45
1065,851,08-08-2023,Pending,459.74
1066,4963,26-04-2023,Cancelled,292.08
1067,5720,24-02-2023,Cancelled,897.43
1068,5629,24-10-2023,Cancelled,430.31
1069,7682,04-11-2023,Cancelled,160.41
1070,4576,28-06-2023,Cancelled,263.53
1071,6509,08-06-2023,Cancelled,641.35
1072,5099,19-11-2023,Completed,219.07
1073,7654,02-08-2023,Cancelled,386.31
1074,3918,18-07-2023,Cancelled,47
1075,2642,29-11-2023,Pending,727.84
1076,8322,22-03-2023,Completed,809.63
1077,1828,20-04-2023,Cancelled,217.5
1078,8713,12-06-2023,Pending,69.35
1079,1273,05-05-2023,Cancelled,837.7
1080,4262,29-10-2023,Pending,30.67
1081,4500,23-07-2023,Cancelled,402.97
1082,6026,06-06-2023,Completed,232.52
1083,9127,15-11-2023,Pending,335.45
1084,7371,14-09-2023,Pending,737.03
1085,2833,22-11-2023,Pending,478.76
1086,135,13-05-2023,Cancelled,469.22
1087,1943,19-03-2023,Pending,401.5
1088,261,27-03-2023,Cancelled,397.88
1089,6259,01-02-2023,Completed,142.95
1090,6980,12-04-2023,Completed,932.13
1091,9684,21-11-2023,Cancelled,268.93
1092,3646,28-09-2023,Completed,129.88
1093,3893,28-04-2023,Completed,996.69
1094,1312,23-04-2023,Completed,216.47
1095,3188,21-05-2023,Cancelled,954.8
1096,4882,04-04-2023,Completed,212.37
1097,5996,09-03-2023,Cancelled,181.6
1098,7750,16-04-2023,Pending,437.77
1099,1144,29-01-2023,Cancelled,882.91
1100,4802,11-09-2023,Pending,752.24
1101,1486,03-02-2023,Completed,354.82
1102,528,02-10-2023,Cancelled,852.3
1103,5581,31-12-2023,Cancelled,539.82
1104,2188,13-01-2023,Cancelled,952.12
1105,1342,06-03-2023,Pending,401.94
1106,6475,27-04-2023,Cancelled,27.57
1107,7987,14-09-2023,Pending,626.84
1108,5527,18-03-2023,Completed,99.86
1109,6965,19-03-2023,Cancelled,380.33
1110,9727,19-09-2023,Pending,942.35
1111,2481,05-03-2023,Cancelled,723.5
1112,9007,30-07-2023,Completed,610.83
1113,4347,13-10-2023,Cancelled,913.17
1114,1246,18-08-2023,Cancelled,519.25
1115,6772,15-03-2023,Completed,488.7
1116,2048,01-09-2023,Completed,113.34
1117,4657,11-03-2023,Pending,148.93
1118,4266,08-03-2023,Completed,979.47
1119,4375,22-08-2023,Cancelled,318.74
1120,8420,13-12-2023,Completed,458.97
1121,5322,15-09-2023,Cancelled,590.29
1122,2919,26-12-2023,Cancelled,785.17
1123,4800,15-08-2023,Cancelled,657.84
1124,6244,28-01-2023,Pending,82.62
1125,8844,15-10-2023,Cancelled,310.91
1126,9452,19-11-2023,Cancelled,907.66
1127,879,12-05-2023,Pending,733.58
1128,9076,17-10-2023,Pending,715.86
1129,6450,16-11-2023,Cancelled,779.02
1130,7427,05-04-2023,Cancelled,32.55
1131,2478,17-12-2023,Completed,554.44
1132,8050,16-01-2023,Cancelled,444.69
1133,5572,23-12-2023,Completed,864.41
1134,3676,31-08-2023,Completed,757.58
1135,8690,08-03-2023,Cancelled,319.51
1136,2404,24-03-2023,Pending,544.12
1137,5175,05-03-2023,Completed,937.83
1138,7635,25-12-2023,Cancelled,369.26
1139,9440,22-07-2023,Pending,914.02
1140,9769,06-03-2023,Completed,669.8
1141,2073,06-12-2023,Pending,857.43
1142,303,28-11-2023,Cancelled,802.41
1143,1155,31-10-2023,Completed,404.7
1144,5595,09-02-2023,Pending,234.22
1145,5382,16-09-2023,Completed,888.83
1146,95,26-12-2023,Completed,803.95
1147,5780,21-11-2023,Pending,413.94
1148,3219,12-03-2023,Cancelled,200.26
1149,7222,20-09-2023,Cancelled,394.16
1150,446,04-11-2023,Cancelled,265.52
1151,9101,10-02-2023,Completed,829.49
1152,9002,28-10-2023,Pending,269.57
1153,7092,19-11-2023,Pending,697.55
1154,2064,12-01-2023,Cancelled,446.82
1155,1545,17-07-2023,Completed,712.13
1156,7469,03-07-2023,Pending,426.43
1157,7871,27-12-2023,Pending,990.61
1158,5277,08-03-2023,Cancelled,659.79
1159,277,31-08-2023,Cancelled,206.6
1160,1411,03-12-2023,Completed,928.12
1161,6850,04-11-2023,Completed,223.83
1162,528,01-05-2023,Cancelled,552.46
1163,2356,25-08-2023,Pending,188.01
1164,3893,28-10-2023,Pending,275.91
1165,9804,27-04-2023,Pending,522.06
1166,1739,25-03-2023,Pending,26.54
1167,6521,31-05-2023,Cancelled,406.41
1168,1738,22-03-2023,Pending,73.99
1169,3256,20-10-2023,Pending,600.11
1170,2965,02-02-2023,Completed,346.58
1171,1568,14-02-2023,Cancelled,388.25
1172,7802,10-08-2023,Pending,695.83
1173,497,19-10-2023,Completed,469.66
1174,6407,06-08-2023,Cancelled,364.04
1175,2626,27-03-2023,Completed,192.38
1176,9288,13-07-2023,Pending,120.31
1177,1701,07-12-2023,Completed,756.72
1178,4666,19-06-2023,Completed,444.28
1179,5653,07-07-2023,Completed,554.25
1180,9123,02-03-2023,Pending,624.13
1181,9514,02-01-2023,Cancelled,482.92
1182,490,03-03-2023,Completed,940.49
1183,8818,12-07-2023,Pending,727.95
1184,1224,03-12-2023,Completed,305
1185,3451,13-05-2023,Pending,327.26
1186,7545,27-02-2023,Cancelled,893.28
1187,1145,25-10-2023,Pending,361.77
1188,3758,30-04-2023,Pending,71.21
1189,3394,21-11-2023,Cancelled,974.65
1190,5202,06-05-2023,Pending,944.42
1191,3557,24-08-2023,Pending,707.48
1192,9885,14-03-2023,Cancelled,353.07
1193,201,20-04-2023,Completed,496.88
1194,9570,16-04-2023,Cancelled,625.61
1195,8067,07-07-2023,Cancelled,904.13
1196,6544,06-10-2023,Pending,187.13
1197,7790,10-07-2023,Pending,758.5
1198,7320,31-01-2023,Pending,785.64
1199,3569,28-03-2023,Completed,265.58
1200,3379,23-10-2023,Cancelled,740.85
1201,3327,28-10-2023,Cancelled,819.86
1202,7660,29-05-2023,Pending,182.58
1203,9612,11-08-2023,Pending,776.83
1204,29,21-11-2023,Pending,624.45
1205,1767,08-01-2023,Completed,585.79
1206,8531,23-11-2023,Completed,332.17
1207,7782,01-12-2023,Completed,418.81
1208,315,20-01-2023,Pending,105.58
1209,7582,04-08-2023,Completed,22.28
1210,6709,09-09-2023,Pending,692.99
1211,1138,10-05-2023,Pending,25.83
1212,5041,30-07-2023,Pending,447.24
